endDate,value
2015-07-05,2.7539310599999998
2015-07-06,3.2235397640000003
2015-07-07,11.429485725999998
2015-07-08,3.8871402510000004
2015-07-09,2.9279550149999998
2015-07-10,2.4513508130000004
2015-07-11,2.114266643
2015-07-12,10.441030578000001
2015-07-13,5.211847689999999
2015-07-14,9.855674304
2015-07-15,3.1117426020000005
2015-07-16,3.147227258
2015-07-17,14.671709703000001
2015-07-18,2.0793528639999996
2015-07-19,0.006064231
2015-07-20,10.352725915
2015-07-21,2.1688987710000003
2015-07-22,9.553341790000001
2015-07-23,3.039026312
2015-07-24,3.9955327609999993
2015-07-25,0.863893821
2015-07-26,0.9223059599999999
2015-07-27,2.562804725000001
2015-07-28,10.245034424
2015-07-29,3.1122290089999995
2015-07-30,4.7641029679999995
2015-07-31,10.133322753999998
2015-08-01,1.398490097
2015-08-02,12.318103780000001
2015-08-03,0.24384066499999993
2015-08-04,2.3013941199999994
2015-08-05,8.411107800000002
2015-08-06,3.115287447999999
2015-08-07,10.762703899
2015-08-08,4.187925793
2015-08-09,4.8492861860000005
2015-08-10,3.700700071999999
2015-08-11,3.170164878
2015-08-12,10.301693559999997
2015-08-13,3.2012826839999993
2015-08-14,10.189199227000001
2015-08-15,4.3164421599999985
2015-08-16,2.1231345199999994
2015-08-17,8.871463015
2015-08-18,2.7670306170000005
2015-08-19,2.801155182999999
2015-08-20,10.255236310000003
2015-08-21,3.2101986270000005
2015-08-22,3.655529604
2015-08-23,3.374615716
2015-08-24,5.160805536000001
2015-08-25,4.661208607
2015-08-26,6.011335975
2015-08-27,8.073551511999998
2015-08-28,13.111097731
2015-08-29,8.483204622
2015-08-30,7.753858996000002
2015-08-31,1.4722720790000001
2015-09-01,2.903873608999999
2015-09-02,3.009362491000001
2015-09-03,3.5711609890000005
2015-09-04,4.486711207000001
2015-09-05,4.74234737
2015-09-06,7.806454392999998
2015-09-07,3.4427084800000003
2015-09-08,3.087743821000001
2015-09-09,10.139836118999995
2015-09-10,3.0859272849999995
2015-09-11,3.1592179540000003
2015-09-12,5.615521344000001
2015-09-13,0.9603944910000001
2015-09-14,10.541733321999997
2015-09-15,4.299246574
2015-09-16,3.5653926090000008
2015-09-17,5.119434282
2015-09-18,2.558991946
2015-09-19,11.792466528
2015-09-20,1.1592264680000002
2015-09-21,3.818546397999999
2015-09-22,9.704598973
2015-09-23,3.5829035099999986
2015-09-24,4.648007517999998
2015-09-25,2.761252238000001
2015-09-26,4.3797769120000005
2015-09-27,2.4882131459999997
2015-09-28,2.8867504540000004
2015-09-29,3.6349903340000003
2015-09-30,10.147560471
2015-10-01,4.786053355
2015-10-02,2.4360960419999995
2015-10-03,3.7579749359999997
2015-10-04,7.243334129999999
2015-10-05,3.1991030679999994
2015-10-06,3.064946988
2015-10-07,9.165333068
2015-10-08,2.8654461209999997
2015-10-09,2.9897128129999997
2015-10-10,1.0717045719999998
2015-10-11,
2015-10-12,3.0823437099999995
2015-10-13,4.719902878000001
2015-10-14,1.2641438919999997
2015-10-15,3.0288442449999993
2015-10-16,2.3314975710000003
2015-10-17,3.0717854850000004
2015-10-18,0.6104448619999999
2015-10-19,8.763122946
2015-10-20,3.0074886069999995
2015-10-21,2.9507906260000003
2015-10-22,3.4598039789999997
2015-10-23,11.240103501999998
2015-10-24,0.17516138
2015-10-25,1.4965313559999998
2015-10-26,0.8894494299999999
2015-10-27,9.007021969999998
2015-10-28,2.199606625
2015-10-29,2.6526637459999995
2015-10-30,3.989912398000001
2015-10-31,0.058339150000000006
2015-11-01,2.6424595600000003
2015-11-02,5.034509376
2015-11-03,10.224824672
2015-11-04,2.7126718789999993
2015-11-05,2.8265395499999992
2015-11-06,10.970976013999998
2015-11-07,2.273170024
2015-11-08,0.018788430000000002
2015-11-09,2.9161765549999994
2015-11-10,8.367174814
2015-11-11,3.356354002999999
2015-11-12,1.9902259810000003
2015-11-13,3.419104073
2015-11-14,2.7600307099999997
2015-11-15,1.6211443900000004
2015-11-16,8.934526991000002
2015-11-17,3.095966662
2015-11-18,3.733101658999999
2015-11-19,3.817344287
2015-11-20,12.090227637999993
2015-11-21,1.7879729449999995
2015-11-22,6.644854137
2015-11-23,3.662055615
2015-11-24,2.256711617
2015-11-25,10.895827601999999
2015-11-26,2.7520439769999996
2015-11-27,2.9365246229999995
2015-11-28,12.132449567000002
2015-11-29,3.407002702999999
2015-11-30,4.371623407
2015-12-01,4.037976957000001
2015-12-02,3.83860455
2015-12-03,5.324408687000001
2015-12-04,8.439992893999998
2015-12-05,6.048543162999998
2015-12-06,0.7817433100000001
2015-12-07,8.84185707
2015-12-08,2.40888215
2015-12-09,3.2237596340000008
2015-12-10,8.506071366999999
2015-12-11,4.131414963000001
2015-12-12,2.972142316
2015-12-13,11.070614099
2015-12-14,2.550149765
2015-12-15,3.0352154499999995
2015-12-16,11.013713985000006
2015-12-17,3.777387117000001
2015-12-18,5.252304070000001
2015-12-19,4.520655964
2015-12-20,0.417913714
2015-12-21,11.174704689999999
2015-12-22,3.632743841
2015-12-23,11.868278313000001
2015-12-24,3.4302372699999997
2015-12-25,0.03351459
2015-12-26,0.58422864
2015-12-27,12.407519523999998
2015-12-28,0.2792965
2015-12-29,1.1828162319999997
2015-12-30,6.13357673
2015-12-31,3.3429624379999994
2016-01-01,0.13132245399999998
2016-01-02,6.672350898
2016-01-03,1.0187843600000002
2016-01-04,11.084221265
2016-01-05,4.8873282300000005
2016-01-06,2.5872678330000003
2016-01-07,3.3060556229999998
2016-01-08,
2016-01-09,2.75295159
2016-01-10,0.8009517760000001
2016-01-11,8.712886696
2016-01-12,3.5747596059999998
2016-01-13,3.817222934
2016-01-14,3.962571293
2016-01-15,9.428590970000002
2016-01-16,2.466154947
2016-01-17,
2016-01-18,10.254836883
2016-01-19,3.382426960000001
2016-01-20,2.6161411099999996
2016-01-21,9.257962283
2016-01-22,4.093071449999999
2016-01-23,3.8000720320000005
2016-01-24,7.006943957
2016-01-25,4.0947454180000005
2016-01-26,11.668188122
2016-01-27,1.9339810300000004
2016-01-28,1.04074005
2016-01-29,8.105515933999998
2016-01-30,11.206197990000003
2016-01-31,3.7607655330000007
2016-02-01,5.992260420999998
2016-02-02,3.9029292499999997
2016-02-03,5.461563835000001
2016-02-04,8.730793745000001
2016-02-05,10.346102393000004
2016-02-06,3.7642173899999993
2016-02-07,1.2229091280000002
2016-02-08,8.717176627999999
2016-02-09,3.0418827319999995
2016-02-10,9.833732294
2016-02-11,3.6063845800000007
2016-02-12,4.2117205669999995
2016-02-13,13.080729067000005
2016-02-14,2.5845253500000003
2016-02-15,3.0438809420000004
2016-02-16,9.212547887999998
2016-02-17,2.9760524429999995
2016-02-18,3.2528959550000005
2016-02-19,13.543778965000005
2016-02-20,3.87057921
2016-02-21,5.267582307999998
2016-02-22,6.986576346999998
2016-02-23,10.109172116000002
2016-02-24,5.435163259999998
2016-02-25,3.692826172
2016-02-26,3.8523728680000002
2016-02-27,9.383434497999998
2016-02-28,3.090475007
2016-02-29,8.970245806000003
2016-03-01,5.398399595999999
2016-03-02,9.361511118000005
2016-03-03,3.3348812380000004
2016-03-04,3.144939939
2016-03-05,2.452897316
2016-03-06,0.9651461500000001
2016-03-07,10.316453608000002
2016-03-08,4.843059356000001
2016-03-09,10.529866765
2016-03-10,3.6562079140000003
2016-03-11,1.2935214740000003
2016-03-12,10.773532889999998
2016-03-13,4.566961860000001
2016-03-14,4.407282995999999
2016-03-15,0.04480399
2016-03-16,9.542618009999998
2016-03-17,1.0935283969999998
2016-03-18,10.718703106000001
2016-03-19,3.4669193600000003
2016-03-20,0.60459742
2016-03-21,9.543953792
2016-03-22,4.246617597
2016-03-23,9.252400063
2016-03-24,4.197764519999998
2016-03-25,5.078527095999998
2016-03-26,15.71035914
2016-03-27,0.6727452999999999
2016-03-28,4.5300701000000005
2016-03-29,8.5715539
2016-03-30,3.0807737800000004
2016-03-31,9.54702849
2016-04-01,3.5536286499999994
2016-04-02,1.2238093
2016-04-03,6.033303360000001
2016-04-04,3.371086569999999
2016-04-05,0.94010335
2016-04-06,2.8991561999999997
2016-04-07,3.4788652999999994
2016-04-08,3.8086317600000004
2016-04-09,2.6377975800000004
2016-04-10,2.58465749
2016-04-11,8.892292679999999
2016-04-12,2.2863076999999996
2016-04-13,8.56416241
2016-04-14,2.71536923
2016-04-15,2.7168889800000002
2016-04-16,5.003514649999999
2016-04-17,4.5758667
2016-04-18,2.34293786
2016-04-19,1.09229947
2016-04-20,3.3449942399999997
2016-04-21,2.806788450000001
2016-04-22,3.0835920600000004
2016-04-23,4.58291857
2016-04-24,0.76390447
2016-04-25,9.63492138
2016-04-26,3.111768750000001
2016-04-27,8.491025910000001
2016-04-28,2.49023556
2016-04-29,5.143422659999999
2016-04-30,2.57496359
2016-05-01,1.40665586
2016-05-02,8.885786540000002
2016-05-03,2.65446384
2016-05-04,9.16120504
2016-05-05,2.7408137099999994
2016-05-06,2.6857054900000006
2016-05-07,8.19311353
2016-05-08,3.8311579
2016-05-09,2.30962196
2016-05-10,10.034945440000001
2016-05-11,2.8001959400000005
2016-05-12,2.863505659999999
2016-05-13,11.84003106
2016-05-14,3.154503519999999
2016-05-15,3.8431621999999996
2016-05-16,3.8101303999999994
2016-05-17,8.28044607
2016-05-18,2.6198353500000002
2016-05-19,4.24282827
2016-05-20,8.30905273
2016-05-21,4.0698165799999995
2016-05-22,5.483167390000002
2016-05-23,1.94623262
2016-05-24,10.7902653
2016-05-25,3.1511756400000004
2016-05-26,2.9321223200000004
2016-05-27,3.5344241900000006
2016-05-28,8.980371179999999
2016-05-29,3.79939065
2016-05-30,2.07935537
2016-05-31,9.092961
2016-06-01,4.1486949
2016-06-02,4.262948889999999
2016-06-03,11.726295400000005
2016-06-04,2.3224725200000003
2016-06-05,2.6942170799999996
2016-06-06,1.2128672
2016-06-07,3.7241908099999996
2016-06-08,13.238990509999997
2016-06-09,3.02972289
2016-06-10,10.92469987
2016-06-11,2.4619411399999995
2016-06-12,4.420777050000002
2016-06-13,3.689477500000001
2016-06-14,9.30201895
2016-06-15,3.184192519999999
2016-06-16,9.40659622
2016-06-17,3.5344846299999997
2016-06-18,2.8059221600000006
2016-06-19,13.507015990000001
2016-06-20,5.391279430000001
2016-06-21,9.077900917
2016-06-22,5.962260960000001
2016-06-23,2.5736696499999994
2016-06-24,10.537047780000002
2016-06-25,3.0914067210000007
2016-06-26,1.14601134
2016-06-27,2.70366939
2016-06-28,2.7763294469999997
2016-06-29,8.9585582
2016-06-30,2.72786562
2016-07-01,2.3894064
2016-07-02,10.7670062
2016-07-03,3.122207073
2016-07-04,4.13648223
2016-07-05,8.542378150000003
2016-07-06,3.101737230000001
2016-07-07,9.38101241
2016-07-08,4.233205300000001
2016-07-09,1.36245569
2016-07-10,2.3622010400000004
2016-07-11,2.77615358
2016-07-12,9.684474959999998
2016-07-13,3.1776989999999996
2016-07-14,7.593102736999999
2016-07-15,2.41277908
2016-07-16,6.005013090000002
2016-07-17,1.3241403499999997
2016-07-18,10.141772220000002
2016-07-19,8.44014407
2016-07-20,9.234059700000001
2016-07-21,3.1275899
2016-07-22,3.467276670000001
2016-07-23,5.0113701100000005
2016-07-24,3.624882339999999
2016-07-25,9.8784701
2016-07-26,3.53658588
2016-07-27,9.05435829
2016-07-28,2.7026641500000004
2016-07-29,4.9653973
2016-07-30,3.9513939999999996
2016-07-31,2.45305354
2016-08-01,1.37954941
2016-08-02,2.5514762500000003
2016-08-03,9.642117313
2016-08-04,5.079325309999999
2016-08-05,2.9550202100000003
2016-08-06,13.644118780000001
2016-08-07,2.4845958400000003
2016-08-08,3.303583009999999
2016-08-09,7.254902590000001
2016-08-10,7.4277757699999984
2016-08-11,5.020862849
2016-08-12,3.41679628
2016-08-13,5.8929123699999995
2016-08-14,2.86178734
2016-08-15,4.9585236
2016-08-16,2.98304451
2016-08-17,8.906905119999998
2016-08-18,3.5925191500000007
2016-08-19,2.4678826
2016-08-20,0.97914731
2016-08-21,0.7815852
2016-08-22,2.3245484
2016-08-23,8.475674040000001
2016-08-24,4.165030300000001
2016-08-25,9.80292221
2016-08-26,4.895946160000001
2016-08-27,0.4457025
2016-08-28,3.7956839600000003
2016-08-29,8.398134477000001
2016-08-30,3.422276283999999
2016-08-31,5.06067457
2016-09-01,2.9955719369999994
2016-09-02,9.77480641
2016-09-03,3.543391299999999
2016-09-04,1.245318
2016-09-05,9.04806882
2016-09-06,2.39972069
2016-09-07,10.38440296
2016-09-08,6.576947189999999
2016-09-09,2.6279032
2016-09-10,9.40348632
2016-09-11,3.1851678799999994
2016-09-12,1.7478356000000004
2016-09-13,9.776607569999998
2016-09-14,3.4749860900000007
2016-09-15,4.8824348299999984
2016-09-16,5.28689619
2016-09-17,6.436720600000001
2016-09-18,9.00953068
2016-09-19,3.5465076999999994
2016-09-20,3.484018180000001
2016-09-21,4.3019641900000005
2016-09-22,3.18144137
2016-09-23,8.599568760000004
2016-09-24,3.3842851299999994
2016-09-25,4.07395155
2016-09-26,8.148719550000001
2016-09-27,5.205218199999999
2016-09-28,3.049257000000001
2016-09-29,10.291122900000001
2016-09-30,4.173083409999999
2016-10-01,3.5192293199999996
2016-10-02,0.8878493700000001
2016-10-03,8.274104999999999
2016-10-04,2.547829030000001
2016-10-05,9.185747300000001
2016-10-06,4.650194980000001
2016-10-07,2.30711605
2016-10-08,9.14641908
2016-10-09,2.7695033099999997
2016-10-10,3.6650251460000014
2016-10-11,10.10310105
2016-10-12,3.225101419999999
2016-10-13,3.6318074400000007
2016-10-14,3.3154882258999994
2016-10-15,8.98729672
2016-10-16,2.7066203349999998
2016-10-17,1.79657207
2016-10-18,1.68024802
2016-10-19,4.412040916
2016-10-20,2.68840635
2016-10-21,5.573009289999999
2016-10-22,7.67708284
2016-10-23,9.233855019999998
2016-10-24,5.880501398
2016-10-25,6.04493317
2016-10-26,9.140064790000002
2016-10-27,7.414335684999999
2016-10-28,7.62643039
2016-10-29,4.506694589999999
2016-10-30,1.2987951400000002
2016-10-31,1.4946414930000003
2016-11-01,8.08628845
2016-11-02,5.459805907000001
2016-11-03,2.07157366
2016-11-04,8.430320084
2016-11-05,3.40493754
2016-11-06,1.0194959600000002
2016-11-07,7.2194646670000004
2016-11-08,3.8564350399999996
2016-11-09,4.34282114
2016-11-10,4.58808038
2016-11-11,9.06440965
2016-11-12,4.006259409999999
2016-11-13,1.49863985
2016-11-14,8.911197679999999
2016-11-15,2.587469061
2016-11-16,3.2628585699999992
2016-11-17,3.0143955699999996
2016-11-18,2.003525978
2016-11-19,10.145995180000003
2016-11-20,2.00257881
2016-11-21,2.285910133
2016-11-22,5.29328007
2016-11-23,3.2510019199999993
2016-11-24,2.778500182
2016-11-25,11.696976370000002
2016-11-26,2.4810713599999996
2016-11-27,0.9728995889999998
2016-11-28,8.82849448
2016-11-29,10.30388756
2016-11-30,4.756146439
2016-12-01,4.238098651
2016-12-02,5.056705559999999
2016-12-03,7.1394967099999995
2016-12-04,1.1453228800000002
2016-12-05,2.0774944849999994
2016-12-06,7.8264870989999995
2016-12-07,3.09087139
2016-12-08,2.567719250000001
2016-12-09,10.726865807
2016-12-10,3.5516390199999996
2016-12-11,1.1691722200000003
2016-12-12,8.663925267
2016-12-13,3.4279782599999997
2016-12-14,2.74370238
2016-12-15,4.2339549
2016-12-16,2.9591055399999995
2016-12-17,1.3524567700000003
2016-12-18,7.349259292999999
2016-12-19,3.0814433199999995
2016-12-20,3.010154000000001
2016-12-21,8.72846496
2016-12-22,2.4729112000000004
2016-12-23,1.77902296
2016-12-24,2.2720042400000002
2016-12-25,0.0177485
2016-12-26,0.5759916909999999
2016-12-27,0.00769548
2016-12-28,4.66863649
2016-12-29,3.9746344999999996
2016-12-30,1.01673298
2016-12-31,8.631924010999999
2017-01-01,0.30509876
2017-01-02,1.2543503800000002
2017-01-03,10.07960074
2017-01-04,3.63501694
2017-01-05,1.9508020999999998
2017-01-06,8.41869253
2017-01-07,2.2547455400000005
2017-01-08,0.7548863599999999
2017-01-09,2.796040273
2017-01-10,8.3287683
2017-01-11,3.533285154
2017-01-12,2.1814340000000008
2017-01-13,12.18309932
2017-01-14,1.603306
2017-01-15,1.0318308999999999
2017-01-16,8.59577594
2017-01-17,2.3035267900000003
2017-01-18,3.0732019900000003
2017-01-19,10.20421546
2017-01-20,4.366365
2017-01-21,1.3378319099999998
2017-01-22,1.28359536
2017-01-23,4.322475300000001
2017-01-24,9.20121099
2017-01-25,3.4045226559
2017-01-26,4.000996110000001
2017-01-27,2.6843905299999995
2017-01-28,9.139053712999997
2017-01-29,0.9078856200000002
2017-01-30,2.375297639
2017-01-31,8.193400313000001
2017-02-01,3.3499130599999996
2017-02-02,2.4727649499999997
2017-02-03,3.0627040399999994
2017-02-04,3.60996888
2017-02-05,1.2452638799999998
2017-02-06,8.309155659999998
2017-02-07,3.7905782590000006
2017-02-08,3.8553923660000007
2017-02-09,8.699176617
2017-02-10,3.0900179700000003
2017-02-11,3.1367470800000006
2017-02-12,2.1845718899999995
2017-02-13,3.6190171500000003
2017-02-14,7.102783707999998
2017-02-15,2.2065306259
2017-02-16,0.611296218
2017-02-17,0.37058312000000004
2017-02-18,3.2770727399999995
2017-02-19,0.41562097
2017-02-20,5.390105113000001
2017-02-21,2.178846043
2017-02-22,3.30056233
2017-02-23,4.4151454800000005
2017-02-24,3.3697563399999995
2017-02-25,2.674599178
2017-02-26,1.2546194300000002
2017-02-27,7.85142673
2017-02-28,2.32318323
2017-03-01,7.912333783
2017-03-02,3.43984534
2017-03-03,2.0427087099999994
2017-03-04,5.90672535
2017-03-05,1.879426337
2017-03-06,9.240905979999999
2017-03-07,3.05407532
2017-03-08,4.23749662
2017-03-09,2.5109095000000003
2017-03-10,8.286040700000001
2017-03-11,1.77820922
2017-03-12,1.79274994
2017-03-13,10.634372800000001
2017-03-14,3.1997877359
2017-03-15,3.836562029999999
2017-03-16,3.0669938800000005
2017-03-17,2.505620880000001
2017-03-18,2.015287
2017-03-19,1.26181
2017-03-20,9.3022733
2017-03-21,2.45207738
2017-03-22,3.0562928200000004
2017-03-23,2.7961825299999994
2017-03-24,16.11446381
2017-03-25,5.79778732
2017-03-26,1.3959606
2017-03-27,2.7178580000000006
2017-03-28,0.03538999
2017-03-29,3.09777585
2017-03-30,2.16860277
2017-03-31,5.212159251999999
2017-04-01,3.46769599
2017-04-02,1.2893871
2017-04-03,9.40252845
2017-04-04,2.9135020499999995
2017-04-05,4.046849299999999
2017-04-06,2.7756681399999996
2017-04-07,14.48433947
2017-04-08,1.6473184
2017-04-09,2.15957799
2017-04-10,9.21236609
2017-04-11,3.6183581400000007
2017-04-12,3.844498489999999
2017-04-13,10.37045028
2017-04-14,3.2276368200000007
2017-04-15,4.721194170000001
2017-04-16,0.7546118199999999
2017-04-17,1.6600395900000002
2017-04-18,2.5875932300000004
2017-04-19,3.3607747200000007
2017-04-20,7.9860710300000015
2017-04-21,3.1341178
2017-04-22,14.005035450000001
2017-04-23,0.76382888
2017-04-24,2.3980822900000005
2017-04-25,10.441949469999997
2017-04-26,3.5857056999999997
2017-04-27,2.45673895
2017-04-28,3.5387190200000003
2017-04-29,3.8852076000000006
2017-04-30,8.50382385
2017-05-01,1.79222093
2017-05-02,4.794847989999999
2017-05-03,3.7194731799999996
2017-05-04,3.3014809699999996
2017-05-05,3.3237215
2017-05-06,4.197367800000001
2017-05-07,2.88800973
2017-05-08,1.570733
2017-05-09,5.4311705
2017-05-10,3.3252005000000002
2017-05-11,2.1692304199999994
2017-05-12,8.2205111
2017-05-13,15.71307362
2017-05-14,4.56696293
2017-05-15,3.39246701
2017-05-16,5.1236146
2017-05-17,3.57992646
2017-05-18,2.234884890000001
2017-05-19,3.9172449899999995
2017-05-20,3.1511063299999997
2017-05-21,1.071184
2017-05-22,8.301947279999998
2017-05-23,7.57907374
2017-05-24,2.887005040000001
2017-05-25,4.238152059999999
2017-05-26,2.7587863390000003
2017-05-27,9.948790700000002
2017-05-28,1.5026278900000003
2017-05-29,3.217780490000001
2017-05-30,3.37915156
2017-05-31,2.75883137
2017-06-01,2.836945170000001
2017-06-02,10.8065036
2017-06-03,3.5262524000000006
2017-06-04,1.5844477899999996
2017-06-05,0.23551232
2017-06-06,2.9233528000000004
2017-06-07,3.6768534600000002
2017-06-08,3.07031356
2017-06-09,2.82981285
2017-06-10,4.78371513
2017-06-11,9.876450030000003
2017-06-12,3.1962958500000003
2017-06-13,4.21173849
2017-06-14,8.67803429
2017-06-15,9.92854306
2017-06-16,4.349187840000001
2017-06-17,2.4559738100000006
2017-06-18,1.7586221560000004
2017-06-19,2.0796680999999997
2017-06-20,2.8523510799999996
2017-06-21,3.835557128000001
2017-06-22,3.56257034
2017-06-23,8.693938540000001
2017-06-24,1.6352693699999998
2017-06-25,2.5034657300000003
2017-06-26,8.13443122
2017-06-27,3.107127329999999
2017-06-28,8.70554399
2017-06-29,2.5464309899999993
2017-06-30,11.00861554
2017-07-01,3.05064595
2017-07-02,1.43286214
2017-07-03,2.9631319400000002
2017-07-04,2.62042288
2017-07-05,4.859970569999999
2017-07-06,9.8536233
2017-07-07,5.384303039999998
2017-07-08,1.13076809
2017-07-09,3.526854080000001
2017-07-10,8.55389688
2017-07-11,3.8313906800000006
2017-07-12,3.90591354
2017-07-13,5.34603003
2017-07-14,7.018997440000001
2017-07-15,5.429030299999999
2017-07-16,2.7243929299999996
2017-07-17,9.57931336
