endDate,value,Date,isTrip
2015-05-03,0.2206262,,False
2015-05-04,8.38211044,,False
2015-05-05,2.9591030000000003,,False
2015-05-06,3.568840500000001,,False
2015-05-07,3.1635830800000004,,False
2015-05-08,3.0342431000000007,,False
2015-05-09,1.846856,,False
2015-05-10,0.30284205,,False
2015-05-11,3.6057457,,False
2015-05-12,10.2642224,,False
2015-05-13,5.130168700000001,,False
2015-05-14,3.5440771399999997,,False
2015-05-15,2.4813633999999998,,False
2015-05-16,12.906779879999993,,False
2015-05-17,0.15263680000000002,,False
2015-05-18,3.43092012,,False
2015-05-19,2.832777119,,False
2015-05-20,3.1257374280000003,,False
2015-05-21,0.011187978999999999,,False
2015-05-22,12.724545285,,False
2015-05-23,4.271979830000002,,False
2015-05-24,1.45449301,,False
2015-05-25,2.7779575530000002,,False
2015-05-26,4.708704946999998,,False
2015-05-27,10.304181509,,False
2015-05-28,3.0243881980000005,,False
2015-05-29,4.047482767000002,,False
2015-05-30,1.6849366369999996,,False
2015-05-31,0.0137341,,False
2015-06-01,8.19521662,,False
2015-06-02,3.3534325260000015,,False
2015-06-03,3.250978377000002,,False
2015-06-04,11.966272835000002,2015-06-04,True
2015-06-05,4.032754397,2015-06-05,True
2015-06-06,6.864714917000001,2015-06-06,True
2015-06-07,0.8552006099999999,2015-06-07,True
2015-06-08,8.814642394,2015-06-08,True
2015-06-09,2.719095207,2015-06-09,True
2015-06-10,7.4489242110000005,2015-06-10,True
2015-06-11,6.83302849,2015-06-11,True
2015-06-12,2.669583902,2015-06-12,True
2015-06-13,4.0214681049999985,2015-06-13,True
2015-06-14,1.0348708050000002,,False
2015-06-15,12.399157871999998,,False
2015-06-16,2.189881039,,False
2015-06-17,2.2787806970000006,,False
2015-06-18,4.52825919,,False
2015-06-19,3.237901728,,False
2015-06-20,3.5177938080000004,,False
2015-06-21,0.84492663,,False
2015-06-22,3.4360413370000007,,False
2015-06-23,3.058981887,,False
2015-06-24,10.95423427,,False
2015-06-25,3.0668874490000007,,False
2015-06-26,5.091343932,,False
2015-06-27,1.1403334729999997,,False
2015-06-28,0.14865065,,False
2015-06-29,3.454942447000002,,False
2015-06-30,3.0533790230000006,,False
2015-07-01,11.679220397,,False
2015-07-02,4.999385948000002,,False
